ID;Aktywny (0 lub 1);Nazwa;Kategorie (x,y,z…);Cena zawiera podatek. (brutto);ID reguły podatku;Koszt własny;W sprzedaży (0 lub 1);Wartość rabatu;Procent rabatu;Rabat od dnia (rrrr-mm-dd);Rabat do dnia (rrrr-mm-dd);Indeks #;Kod dostawcy #;Dostawca;Marka;EAN13;UPC;MPN;Ecotax;Szerokość;Wysokość;Głębokość;Waga;Czas dostawy produktów dostępnych w magazynie:;Czas dostawy wyprzedanych produktów z możliwością rezerwacji:;Ilość;Minimalna ilość;Niski poziom produktów w magazynie;Wyślij do mnie e-mail, gdy ilość jest poniżej tego poziomu;Widoczność;Dodatkowe koszty przesyłki;Jednostka dla ceny za jednostkę;Cena za jednostkę;Podsumowanie;Opis;Tagi (x,y,z…);Meta-tytuł;Słowa kluczowe meta;Opis meta;Przepisany URL;Etykieta, gdy w magazynie;Etykieta kiedy dozwolone ponowne zamówienie;Dostępne do zamówienia (0 = Nie, 1 = Tak);Data dostępności produktu;Data wytworzenia produktu;Pokaż cenę (0 = Nie, 1 = Tak);Adresy URL zdjęcia (x,y,z…);Tekst alternatywny dla zdjęć (x,y,z…);Usuń istniejące zdjęcia (0 = Nie, 1 = Tak);Cecha(Nazwa:Wartość:Pozycja:Indywidualne);Dostępne tylko online (0 = Nie, 1 = Tak);Stan:;Konfigurowalny (0 = Nie, 1 = Tak);Można wgrywać pliki (0 = Nie, 1 = Tak);Pola tekstowe (0 = Nie, 1 = Tak);Akcja kiedy brak na stanie;Wirtualny produkt (0 = No, 1 = Yes);Adres URL pliku;Ilość dozwolonych pobrań;Data wygaśnięcia (rrrr-mm-dd);Liczba dni;ID / Nazwa sklepu;Zaawansowane zarządzanie magazynem;Zależny od stanu magazynowego;Magazyn;Akcesoria (x,y,z…)
1;1;Abażurowa LAMPA sufitowa CANCUN C03957WH Cosmolight klasyczna do salonu biała;Lampy sufitowe | plafony;699,00;1;;0;;;;;;;;Cosmolight;;;;;;;;;7 - 10 dni roboczych;;69;1;1;1;both;;;;<h3>Dane techniczne</h3><dl><dt>Źródło światła w komplecie: </dt><dd>Brak</dd><dt>Materiał</dt><dd>Metal | stal Tkanina</dd><dt>Rodzaj żarówki | gwint</dt><dd>E14</dd><dt>Ilość żarówek w lampie</dt><dd>3</dd><dt>Kolor: </dt><dd>Biały</dd><dt>Wykończenie: </dt><dd>Chrom</dd><dt>Styl: </dt><dd>Klasyczny</dd><dt>Stopień szczelności: </dt><dd>IP20</dd><dt>Regulacja kąta światła: </dt><dd>Brak</dd><dt>Regulacja wysokości: </dt><dd>Brak</dd><dt>Kształt oprawy: </dt><dd>Inny</dd><dt>Napięcie wejściowe:</dt><dd>230V</dd><dt>Szerokość lampy</dt><dd>40 cm</dd><dt>Wysokość lampy</dt><dd>38 cm</dd><dt>Klasa energetyczna</dt><dd>A++</dd><dt>Ilość kloszy</dt><dd>1</dd></dl>;<h2>Opis produktu</h2><tbody><tr><td><p>Oferowana przez =mlamp.pl= wisząca lampa z kolekcji Cancun to nietuzinkowa propozycja oświetlenia, która może stać się wyjątkową wizytówką Twojego klasycznego salonu.</p><p>Odkryj nasz dekoracyjny zwis</p><p>Oferowany ozdobny żyrandol marki EVO cechuje się przepięknym jasnym, abażurowym kloszem z niewielkim kryształowym akcentem. W jego wnętrzu kryją się trzy miejsca na źródła światła, które wypełnią daną przestrzeń miękkim, przytulnym i kojącym zmysły refleksem. Tak ozdobiona przestrzeń wypełni się klimatyczną atmosferą pełną równowagi i spokoju.</p><p>Oprawy doskonale prezentują się pojedynczo oraz jako instalacje świetlne, tworząc niesamowite efekty podkreślające wyjątkowy wystrój i charakter Twoich pomieszczeń.</p><p>Lampa posiada miejsce na trzy źródła światła.</p><p>Specyfikacja: Materiały: tkanina | metal Kolor: biały - chrom</p><p>Wymiary: Wysokość całkowita : 38 cm  Szerokość: 40 cm Waga: 4 kg Regulacja kąta światła: nie Stopień szczelności: IP20</p><p>Źródła światła (brak w komplecie): 3 x E14 / 230V / max 40W (łącznie 120W) Oprawa dostosowana jest do źródeł światła o klasach energetycznych od A++ do E oraz żarówek LED o dowolnej mocy.</p><p>Produkt posiada certyfikaty zgodności i objęty jest GWARANCJĄ PRODUCENTA. Zestaw zawiera instrukcję obsługi oraz elementy niezbędne do złożenia sprzętu.</p></td><td width=510></td><tr></tbody>;Cosmolight;Meta title-1;Meta keywords-1;Meta description-1;11-lampy-sufitowe-plafony;Dostępny;Niedostępny;1;;;1;https://cdn.mlamp.pl/324402-large_default/=mlamp=abazurowa-lampa-sufitowa-cancun-c03957wh-cosmolight-klasyczna-do-salonu-biala.jpg, https://cdn.mlamp.pl/img/m/76.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
2;1;Abażurowa LAMPA sufitowa DRS8006/3 21QG MDECO glamour OPRAWA z kryształkami do jadalni biała mosiądz;Lampy sufitowe | plafony;476,00;1;;0;;;;;;;;Mdeco;;;;;;;;;1 - 5 dni roboczych;;70;1;1;1;both;;;;<h3>Dane techniczne</h3><dl><dt>Źródło światła w komplecie: </dt><dd>Brak</dd><dt>Materiał</dt><dd>Kryształ Metal | stal Szkło Tworzywo</dd><dt>Rodzaj żarówki | gwint</dt><dd>E27</dd><dt>Ilość żarówek w lampie</dt><dd>3</dd><dt>Kolor: </dt><dd>Biały</dd><dt>Styl: </dt><dd>Glamour</dd><dt>Stopień szczelności: </dt><dd>IP20</dd><dt>Kształt oprawy: </dt><dd>Inny</dd><dt>Napięcie wejściowe:</dt><dd>230V</dd><dt>Szerokość lampy</dt><dd>60 cm</dd><dt>Wysokość lampy</dt><dd>32 cm</dd><dt>Klasa energetyczna</dt><dd>A++</dd><dt>Ilość kloszy</dt><dd>3</dd></dl>;<h2>Opis produktu</h2><tbody><tr><td><p>Prezentowane oświetlenie w sklepie MLAMP.pl charakteryzuje się nowoczesnym i oryginalnym designem. Uniwersalne połączenie kolorów oraz wysokiej jakości materiały, sprawią, że wnętrze Twojego domu stanie się miejscem oryginalnym i komfortowym. Unikalna forma opraw oraz elementy dekoracyjne znajdą zastosowanie w każdym pomieszczeniu, dzięki czemu nabierze ono ponadczasowego charakteru.</p><p>Oprawy doskonale prezentują się pojedynczo oraz jako instalacje świetlne, tworząc niesamowite efekty podkreślające wyjątkowy wystrój i charakter Twoich pomieszczeń.</p><p>Prezentowana lampa posiada miejsce na trzy źródła światła.</p><p>Specyfikacja: Materiały: metal | szkło | kryształ | tworzywo sztuczne Kolor: biały - mosiądz</p><p>Wymiary: Wysokość całkowita: 32 cm  Szerokość: 60 cmWaga: 3,3 kgStopień szczelności: IP20</p><p>Źródła światła: 3 x E27 / 230V / max 60W (łącznie 180W) + (w komplecie): 22 x LED/230VOprawa dostosowana jest do źródeł światła o klasach energetycznych od A++ do E oraz żarówek LED o dowolnej mocy.</p><p>Produkt posiada certyfikaty zgodności i objęty jest GWARANCJĄ PRODUCENTA. Zestaw zawiera instrukcję obsługi oraz elementy niezbędne do złożenia sprzętu.</p></td><td width=510></td><tr></tbody>;Mdeco;Meta title-2;Meta keywords-2;Meta description-2;11-lampy-sufitowe-plafony;Dostępny;Niedostępny;1;;;1;https://cdn.mlamp.pl/322573-large_default/=mlamp=abazurowa-lampa-sufitowa-drs8006-321qg-mdeco-glamour-oprawa-z-krysztalkami-do-jadalni-biala-mosiadz.jpg, https://cdn.mlamp.pl/img/m/109.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
3;1;Abażurowa LAMPA sufitowa FALCON 7950 Nowodvorski plafoniera czarna biała;Lampy sufitowe | plafony;699,00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;1 - 10 dni roboczych;;69;1;1;1;both;;;;<h3>Dane techniczne</h3><dl><dt>Źródło światła w komplecie: </dt><dd>Brak</dd><dt>Materiał</dt><dd>Metal | stal</dd><dt>Rodzaj żarówki | gwint</dt><dd>E27</dd><dt>Ilość żarówek w lampie</dt><dd>6</dd><dt>Kolor: </dt><dd>Biały Czarny</dd><dt>Styl: </dt><dd>Minimalistyczny Nowoczesny</dd><dt>Stopień szczelności: </dt><dd>IP20</dd><dt>Regulacja kąta światła: </dt><dd>Tak</dd><dt>Regulacja wysokości: </dt><dd>Brak</dd><dt>Kształt oprawy: </dt><dd>Okrągły</dd><dt>Napięcie wejściowe:</dt><dd>230V</dd><dt>Szerokość lampy</dt><dd>50 cm x 156 cm</dd><dt>Wysokość lampy</dt><dd>65 cm</dd><dt>Klasa energetyczna</dt><dd>A+++</dd><dt>Ilość kloszy</dt><dd>2</dd></dl>;<h2>Opis produktu</h2><tbody><tr><td><p>Prezentowana w sklepie =mlamp.pl= lampa sufitowa z kolekcji Falcon idealnie odnajdzie się w nowoczesnych aranżacjach wnętrz. Dzięki swojej uniwersalności i wysokiej funkcjonalności, podbije serca zwolenników prostych rozwiązań dających duży efekt. Na wysięgnikach oprawy zostały umieszczone dwa białe abażurowe klosze, kryjące w sobie źródła światła. Takie zestawienie umożliwia otulenie miejsca ciepłym, kojącym zmysły blaskiem. Świetnie odnajdzie się nie tylko w domowych czterech ścianach, ale i również w pomieszczeniach komercyjnych.</p><p>Prezentowana lampa posiada miejsce na sześć źródeł światła.</p><p>Specyfikacja: Materiały: metal | tkanina | tworzywoKolor: czarny - biały (6504) | szary - biały (6497) | biały (6491)</p><p>Wymiary: Wysokość całkowita : 65 cm  Szerokość: 50 cm x 156 cm Regulacja kąta światła: tak Stopień szczelności: IP20</p><p>Źródła światła (brak w komplecie): 6 x E27 / 230V / max 25W (łącznie 150W) Oprawa dostosowana jest do źródeł światła o klasach energetycznych od A++ do E oraz żarówek LED o dowolnej mocy.</p><p>Produkt posiada certyfikaty zgodności i objęty jest GWARANCJĄ PRODUCENTA. Zestaw zawiera instrukcję obsługi oraz elementy niezbędne do złożenia sprzętu.</p></td><td width=510></td><tr></tbody>;Nowodvorski;Meta title-3;Meta keywords-3;Meta description-3;11-lampy-sufitowe-plafony;Dostępny;Niedostępny;1;;;1;https://cdn.mlamp.pl/322322-large_default/=mlamp=lampa-sufitowa-falcon-7950-nowodvorski-abazurowa-oprawa-plafoniera-okragla-na-wysiegnikach-czarna-biala.jpg, https://cdn.mlamp.pl/img/m/13.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
4;1;Abażurowa LAMPA sufitowa FEDERICA 684011505 MW Glasberg klasyczna OPRAWA z łańcuszkami złota beżowa;Lampy sufitowe | plafony;695,00;1;;0;;;;;;;;MW Glasberg;;;;;;;;;1 - 10 dni roboczych;;70;1;1;1;both;;;;<h3>Dane techniczne</h3><dl><dt>Źródło światła w komplecie: </dt><dd>Brak</dd><dt>Materiał</dt><dd>Metal | stal Tkanina</dd><dt>Rodzaj żarówki | gwint</dt><dd>E14</dd><dt>Ilość żarówek w lampie</dt><dd>5</dd><dt>Kolor: </dt><dd>Beżowy Złoty</dd><dt>Styl: </dt><dd>Klasyczny</dd><dt>Stopień szczelności: </dt><dd>IP20</dd><dt>Kształt oprawy: </dt><dd>Inny</dd><dt>Napięcie wejściowe:</dt><dd>230V</dd><dt>Szerokość lampy</dt><dd>63 cm</dd><dt>Wysokość lampy</dt><dd>58 cm</dd><dt>Klasa energetyczna</dt><dd>A++</dd><dt>Ilość kloszy</dt><dd>5</dd></dl>;<h2>Opis produktu</h2><tbody><tr><td><p>Prezentowane oświetlenie w sklepie MLAMP.pl charakteryzuje się nowoczesnym i oryginalnym designem. Uniwersalne połączenie kolorów oraz wysokiej jakości materiały, sprawią, że wnętrze Twojego domu stanie się miejscem oryginalnym i komfortowym. Unikalna forma opraw oraz elementy dekoracyjne znajdą zastosowanie w każdym pomieszczeniu, dzięki czemu nabierze ono ponadczasowego charakteru.</p><p>Oprawy doskonale prezentują się pojedynczo oraz jako instalacje świetlne, tworząc niesamowite efekty podkreślające wyjątkowy wystrój i charakter Twoich pomieszczeń.</p><p>Prezentowana lampa posiada miejsce na pięć źródeł światła. </p><p>Specyfikacja: Materiały: tkanina | metal | tworzywo sztuczne Kolor: matowe złoto - beżowy - przezroczysty</p><p>Wymiary: Wysokość całkowita : 58 cm  Szerokość: 63 cm Waga: 2,2 kg Regulacja kąta światła: nie Stopień szczelności: IP20</p><p>Źródła światła (brak w komplecie): 5 x E14 / 230V / max 40W (łącznie 200W) Oprawa dostosowana jest do źródeł światła o klasach energetycznych od A++ do E oraz żarówek LED o dowolnej mocy.</p><p>Produkt posiada certyfikaty zgodności i objęty jest GWARANCJĄ PRODUCENTA. Zestaw zawiera instrukcję obsługi oraz elementy niezbędne do złożenia sprzętu.</p></td><td width=510></td><tr></tbody>;MW Glasberg;Meta title-4;Meta keywords-4;Meta description-4;11-lampy-sufitowe-plafony;Dostępny;Niedostępny;1;;;1;https://cdn.mlamp.pl/313872-large_default/=mlamp=abazurowa-lampa-sufitowa-federica-684011505-mw-glasberg-klasyczna-oprawa-z-lancuszkami-zlota-bezowa.jpg, https://cdn.mlamp.pl/img/m/155.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
5;1;Abażurowa LAMPA sufitowa JACKIE 107862 Markslojd okrągła OPRAWA plisowany plafon natynkowy biały;Lampy sufitowe | plafony;698,00;1;;0;;;;;;;;Markslojd;;;;;;;;;1 - 7 dni roboczych;;70;1;1;1;both;;;;<h3>Dane techniczne</h3><dl><dt>Źródło światła w komplecie: </dt><dd>Brak</dd><dt>Materiał</dt><dd>Tkanina Tworzywo</dd><dt>Rodzaj żarówki | gwint</dt><dd>E14</dd><dt>Ilość żarówek w lampie</dt><dd>3</dd><dt>Kolor: </dt><dd>Biały</dd><dt>Styl: </dt><dd>Klasyczny</dd><dt>Stopień szczelności: </dt><dd>IP20</dd><dt>Regulacja kąta światła: </dt><dd>Brak</dd><dt>Regulacja wysokości: </dt><dd>Brak</dd><dt>Kształt oprawy: </dt><dd>Okrągły</dd><dt>Napięcie wejściowe:</dt><dd>230V</dd><dt>Szerokość lampy</dt><dd>45 cm</dd><dt>Wysokość lampy</dt><dd>15 cm</dd><dt>Klasa energetyczna</dt><dd>A+++</dd><dt>Ilość kloszy</dt><dd>1</dd></dl>;<h2>Opis produktu</h2><tbody><tr><td><p>Miejsce =mlamp.pl= staje na wysokości zadania i znajduje dla Ciebie plafon idealny! Nasz nowy model JACKIE to minimalistyczny i jednocześnie nowoczesny punkt oświetleniowy, który dopasuje się praktycznie wszędzie. Neutralny, biały kolor sufitowej lampy może być świetną bazą pod Twoją wymarzoną aranżację. Zastosowanie zakrytej pod abażurem żarówki sprawia, iż blask, który JACKIE oddaje jest niezwykle przyjemny i praktyczny. Całość oprawy spisze się fantastycznie w salonach, holach i przedpokojach. Serdecznie polecamy!</p><p>Prezentowana lampa posiada miejsce na trzy źródła światła.</p><p>Specyfikacja: Materiały: tkanina | tworzywo sztuczne Kolor: biały</p><p>Wymiary: Wysokość całkowita : 15 cm  Szerokość: 45 cm Waga: 1,2 kg Regulacja kąta światła: nie Stopień szczelności: IP20</p><p>Źródła światła (brak w komplecie): 3 x E14 / 230V / max 40W (łącznie 120W) Oprawa dostosowana jest do źródeł światła o klasach energetycznych od A++ do E oraz żarówek LED o dowolnej mocy.</p><p>Produkt posiada certyfikaty zgodności i objęty jest GWARANCJĄ PRODUCENTA. Zestaw zawiera instrukcję obsługi oraz elementy niezbędne do złożenia sprzętu.</p></td><td width=510></td><tr></tbody>;Markslojd;Meta title-5;Meta keywords-5;Meta description-5;11-lampy-sufitowe-plafony;Dostępny;Niedostępny;1;;;1;https://cdn.mlamp.pl/231758-large_default/=mlamp=abazurowa-lampa-sufitowa-jackie-107862-markslojd-okragla-oprawa-plisowany-plafon-natynkowy-bialy.jpg, https://cdn.mlamp.pl/img/m/12.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
6;1;Abażurowa LAMPA sufitowa MIST 8943 Nowodvorski plafon OPRAWA metalowa biała;Lampy sufitowe | plafony;359,00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;1 - 10 dni roboczych;;16;1;1;1;both;;;;<h3>Dane techniczne</h3><dl><dt>Źródło światła w komplecie: </dt><dd>Brak</dd><dt>Materiał</dt><dd>Metal | stal Tworzywo</dd><dt>Rodzaj żarówki | gwint</dt><dd>E27</dd><dt>Ilość żarówek w lampie</dt><dd>3</dd><dt>Kolor: </dt><dd>Biały</dd><dt>Styl: </dt><dd>Minimalistyczny Nowoczesny</dd><dt>Stopień szczelności: </dt><dd>IP20</dd><dt>Regulacja kąta światła: </dt><dd>Brak</dd><dt>Regulacja wysokości: </dt><dd>Brak</dd><dt>Kształt oprawy: </dt><dd>Okrągły</dd><dt>Napięcie wejściowe:</dt><dd>230V</dd><dt>Szerokość lampy</dt><dd>50 cm</dd><dt>Wysokość lampy</dt><dd>13 cm</dd><dt>Klasa energetyczna</dt><dd>A+++</dd><dt>Ilość kloszy</dt><dd>1</dd></dl>;<h2>Opis produktu</h2><tbody><tr><td><p>Najmniejszy plafon z kolekcji MIST prezentowanej w sklepie =mlamp.pl= wyróżnia się minimalistycznym designem i klasyczną formą. Okrągła, biała oprawa ze stali i papieru wynosi znaczenie pojęcia lampy z abażurem na zupełnie nowy poziom. To model, którego eleganckie piękno będzie pasowało do wielu aranżacji. Sprawdzi się w tradycyjnej jadalni, przytulnej sypialni w stylu hygge i nowoczesnym salonie. Jego dyskretny urok podbije Twoje serce i zachwyci wszystkich gości.</p><p>Prezentowana lampa posiada miejsce na trzy źródła światła.</p><p>Specyfikacja: Materiały: metal | tworzywo sztuczne Kolor: biały</p><p>Wymiary: Wysokość całkowita: 13 cm  Szerokość: 50 cm Regulacja kąta światła: nie Stopień szczelności: IP20</p><p>Źródła światła (brak w komplecie): 3 x E27 / 230V / max 25W (łącznie 75W) Oprawa dostosowana jest do źródeł światła o klasach energetycznych od A++ do E oraz żarówek LED o dowolnej mocy.</p><p>Produkt posiada certyfikaty zgodności i objęty jest GWARANCJĄ PRODUCENTA. Zestaw zawiera instrukcję obsługi oraz elementy niezbędne do złożenia sprzętu.</p></td><td width=510></td><tr></tbody>;Nowodvorski;Meta title-6;Meta keywords-6;Meta description-6;11-lampy-sufitowe-plafony;Dostępny;Niedostępny;1;;;1;https://cdn.mlamp.pl/206890-large_default/=mlamp=ukrabazurowa-lampa-sufitowa-mist-8943-nowodvorski-plafon-oprawa-metalowa-biala.jpg, https://cdn.mlamp.pl/img/m/13.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
7;1;Abażurowa LAMPA sufitowa TOWN 721010105 MW Glasberg metalowa OPRAWA plafoniera pająk spider chrom biały;Lampy sufitowe | plafony;851,00;1;;0;;;;;;;;MW Glasberg;;;;;;;;;1 - 10 dni roboczych;;70;1;1;1;both;;;;<h3>Dane techniczne</h3><dl><dt>Źródło światła w komplecie: </dt><dd>Brak</dd><dt>Materiał</dt><dd>Metal | stal Tworzywo</dd><dt>Rodzaj żarówki | gwint</dt><dd>E14</dd><dt>Ilość żarówek w lampie</dt><dd>5</dd><dt>Kolor: </dt><dd>Biały</dd><dt>Wykończenie: </dt><dd>Chrom</dd><dt>Styl: </dt><dd>Nowoczesny</dd><dt>Stopień szczelności: </dt><dd>IP20</dd><dt>Kształt oprawy: </dt><dd>Inny</dd><dt>Napięcie wejściowe:</dt><dd>230V</dd><dt>Szerokość lampy</dt><dd>62 cm</dd><dt>Wysokość lampy</dt><dd>32 cm</dd><dt>Klasa energetyczna</dt><dd>A++</dd><dt>Ilość kloszy</dt><dd>5</dd></dl>;<h2>Opis produktu</h2><tbody><tr><td><p>Prezentowane oświetlenie w sklepie MLAMP.pl charakteryzuje się nowoczesnym i oryginalnym designem. Uniwersalne połączenie kolorów oraz wysokiej jakości materiały, sprawią, że wnętrze Twojego domu stanie się miejscem oryginalnym i komfortowym. Unikalna forma opraw oraz elementy dekoracyjne znajdą zastosowanie w każdym pomieszczeniu, dzięki czemu nabierze ono ponadczasowego charakteru.</p><p>Oprawy doskonale prezentują się pojedynczo oraz jako instalacje świetlne, tworząc niesamowite efekty podkreślające wyjątkowy wystrój i charakter Twoich pomieszczeń.</p><p>Prezentowana lampa posiada miejsce na pięć źródeł światła.</p><p>Specyfikacja: Materiały: metal | tworzywo sztuczne Kolor: chrom - biały</p><p>Wymiary: Wysokość całkowita : 32 cm  Szerokość: 62 cm Waga: 2,1 kg Regulacja kąta światła: nie Stopień szczelności: IP20</p><p>Źródła światła (brak w komplecie): 5 x E14 / 230V / max 40W (łącznie 200W) Oprawa dostosowana jest do źródeł światła o klasach energetycznych od A++ do E oraz żarówek LED o dowolnej mocy.</p><p>Produkt posiada certyfikaty zgodności i objęty jest GWARANCJĄ PRODUCENTA. Zestaw zawiera instrukcję obsługi oraz elementy niezbędne do złożenia sprzętu.</p></td><td width=510></td><tr></tbody>;MW Glasberg;Meta title-7;Meta keywords-7;Meta description-7;11-lampy-sufitowe-plafony;Dostępny;Niedostępny;1;;;1;https://cdn.mlamp.pl/314279-large_default/=mlamp=abazurowa-lampa-sufitowa-town-721010105-mw-glasberg-metalowa-oprawa-pajak-spider-chrom-bialy.jpg, https://cdn.mlamp.pl/img/m/155.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
8;1;Antyczna LAMPA sufitowa FE-LUCIA-F Elstead FEISS okrągłą OPRAWA plafon glamour kryształki srebrne;Lampy sufitowe | plafony;2 770,58;1;;0;;;;;;;;Feiss;;;;;;;;;5 - 15 dni roboczych;;70;1;1;1;both;;;;<h3>Dane techniczne</h3><dl><dt>Źródło światła w komplecie: </dt><dd>Brak</dd><dt>Materiał</dt><dd>Kryształ Metal | stal</dd><dt>Rodzaj żarówki | gwint</dt><dd>E27</dd><dt>Ilość żarówek w lampie</dt><dd>2</dd><dt>Kolor: </dt><dd>Przezroczysty Srebrny</dd><dt>Styl: </dt><dd>Antyczny Glamour</dd><dt>Stopień szczelności: </dt><dd>IP20</dd><dt>Regulacja kąta światła: </dt><dd>Brak</dd><dt>Regulacja wysokości: </dt><dd>Brak</dd><dt>Kształt oprawy: </dt><dd>Okrągły</dd><dt>Napięcie wejściowe:</dt><dd>230V</dd><dt>Szerokość lampy</dt><dd>31,1 cm</dd><dt>Wysokość lampy</dt><dd>21 cm</dd><dt>Klasa energetyczna</dt><dd>A+++</dd><dt>Ilość kloszy</dt><dd>1</dd></dl>;<h2>Opis produktu</h2><tbody><tr><td><p>Plafon Lucia to z pozoru prosta oprawa w formie walca. Jednak na uwagę zasługują tu jej walory dekoracyjne. Główną bazę, jaką stanowi szklany klosz o ciepłym odcieniu, okryto metalową kratką ukształtowaną na wzór wrzecionowatych łusek. W każdej z nich mieści cię okrągły kryształek, których grupa nadaje prezentowanej przez =mlamp.pl= lampie sufitowej niepowtarzalnego wyrazu, który perfekcyjnie wpisze się w estetykę Art Deco.</p><p>Oprawy doskonale prezentują się pojedynczo oraz jako instalacje świetlne, tworząc niesamowite efekty podkreślające wyjątkowy wystrój i charakter Twoich pomieszczeń.</p><p>Prezentowana lampa posiada miejsce na dwa źródła światła.</p><p>Specyfikacja: Materiały: metal | kryształ Kolor: srebrny - przezroczysty</p><p>Wymiary: Wysokość całkowita : 21 cm  Szerokość: 31,1 cm Waga: 4,7 kg Regulacja kąta światła: nie Stopień szczelności: IP20</p><p>Źródła światła (brak w komplecie): 2 x E27 / 230V / max 60W (łącznie 120W) Oprawa dostosowana jest do źródeł światła o klasach energetycznych od A++ do E oraz żarówek LED o dowolnej mocy.</p><p>Produkt posiada certyfikaty zgodności i objęty jest GWARANCJĄ PRODUCENTA. Zestaw zawiera instrukcję obsługi oraz elementy niezbędne do złożenia sprzętu.</p></td><td width=510></td><tr></tbody>;Feiss;Meta title-8;Meta keywords-8;Meta description-8;11-lampy-sufitowe-plafony;Dostępny;Niedostępny;1;;;1;https://cdn.mlamp.pl/289117-large_default/=mlamp=antyczna-lampa-sufitowa-fe-lucia-f-elstead-feiss-okragla-oprawa-plafon-glamour-krysztalki-srebrne.jpg, https://cdn.mlamp.pl/img/m/42.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
9;1;Biurowa LAMPA sufitowa IOS 8727 Nowodvorski metalowy downlight tuba LED 30W 4000K plafon do sypialni czarny;Lampy sufitowe | plafony;449,00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;1 - 10 dni roboczych;;70;1;1;1;both;;;;<h3>Dane techniczne</h3><dl><dt>Źródło światła w komplecie: </dt><dd>Tak</dd><dt>Materiał</dt><dd>Metal | stal</dd><dt>Rodzaj żarówki | gwint</dt><dd>LED - moduł niewymienny</dd><dt>Ilość żarówek w lampie</dt><dd>1</dd><dt>Kolor: </dt><dd>Czarny</dd><dt>Styl: </dt><dd>Nowoczesny</dd><dt>Stopień szczelności: </dt><dd>IP20</dd><dt>Liczba lumenów:</dt><dd>2000 - 4999</dd><dt>Barwa światła: </dt><dd>biała neutralna - 3300 - 4000K</dd><dt>Regulacja kąta światła: </dt><dd>Brak</dd><dt>Regulacja wysokości: </dt><dd>Brak</dd><dt>Kształt oprawy: </dt><dd>Tuba</dd><dt>Napięcie wejściowe:</dt><dd>230V</dd><dt>Współpraca ze ściemniaczem</dt><dd>Brak</dd><dt>Szerokość lampy</dt><dd>13,5 cm</dd><dt>Wysokość lampy</dt><dd>13,5 cm</dd><dt>Klasa energetyczna</dt><dd>A++</dd><dt>Ilość kloszy</dt><dd>1</dd></dl>;<h2>Opis produktu</h2><tbody><tr><td><p>Prosta forma tuby oraz uniwersalny, czarny kolor lampy sufitowej z kolekcji IOS sprawia, że prezentowana przez =mlamp.pl= oprawa z powodzeniem może stać się częścią większej aranżacji świetlnej niezależnie od tego, w jakim stylu jest ona utrzymana. Dzięki wbudowanemu modułowi LED o neutralnej barwie światła to praktyczne, a przede wszystkim energooszczędne rozwiązanie, które doskonale sprawdzi się umieszczone w salonie, garderobie, kuchni, przedpokoju, ale również przestrzeni biurowej, czy komercyjnej.</p><p>Prezentowana lampa posiada miejsce na jedno źródło światła.</p><p>Specyfikacja: Materiały: metal Kolor: czarny (8727) | biały (8730)</p><p>Wymiary: Wysokość całkowita : 13,5 cm  Szerokość: 13,5 cm Regulacja kąta światła: nie Stopień szczelności: IP20</p><p>Źródła światła (w komplecie): 1 x moduł LED (zainstalowany na stałe - niewymienny) / 230V / 30W Barwa światła: 4000K (biała neutralna) Liczba lumenów: 2700lm Współczynnik odwzorowania barw CRI: >90 Żywotność: 50000 godz. Kąt świecenia: 36°</p><p>Produkt posiada certyfikaty zgodności i objęty jest GWARANCJĄ PRODUCENTA. Zestaw zawiera instrukcję obsługi oraz elementy niezbędne do złożenia sprzętu.</p></td><td width=510></td><tr></tbody>;Nowodvorski;Meta title-9;Meta keywords-9;Meta description-9;11-lampy-sufitowe-plafony;Dostępny;Niedostępny;1;;;1;https://cdn.mlamp.pl/288456-large_default/=mlamp=downlight-lampa-sufitowa-ios-8727-nowodvorski-metalowa-oprawa-tuba-led-30w-4000k-plafon-okragly-czarny.jpg, https://cdn.mlamp.pl/img/m/13.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
