ID;Active (0/1);Name*;Categories (x,y,z...);Price tax excluded;Tax rule ID;Cost price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Brand;EAN13;UPC;MPN;Ecotax;Width;Height;Depth;Weight;Delivery time of in-stock products:;Delivery time of out-of-stock products with allowed orders:;Quantity;Minimal quantity;Low stock level;Send me an email when the quantity is under this level;Visibility;Additional shipping cost;Unit for base price;Base price;Summary;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;Rewritten URL;Label when in stock;Label when backorder allowed;Available for order (0 = No, 1 = Yes);Product availability date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Image alt texts (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature (Name:Value:Position:Customized);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Action when out of stock;Virtual product (0 = No, 1 = Yes);File URL;Number of allowed downloads;Expiration date (yyyy-mm-dd);Number of days;ID / Name of shop;Advanced Stock Management;Depends on stock;Warehouse;Accessories (x,y,z...)
2145;1;Ścienna LAMPA wpustowa Kuba/Fi60/230V/55K/ZŁ Demidio metalowa OPRAWA schodowa LED 2W 5500K prostokątna złota;Oświetlenie schodów wewnętrznych;265;;;0;;;;;Kuba/Fi60/230V/55K/ZŁ;Kuba/Fi60/230V/55K/ZŁ;;Demidio;;;;;;;;;10 - 14 dni roboczych;;70;1;;;;;;;;"<table border=""0"" cellspacing=""3"" cellpadding=""3"">
<tbody>
<tr>
<td>
<p align=""justify""><strong>Oprawa schodowa</strong> Kuba zachwyci każdego, kto lubuje się w stylowych rozwiązaniach. Srebrne, szczotkowane pokrycie podkreśla <strong>nowoczesny design</strong> smukłego panelu z wbudowanym modułem LED o chłodnej barwie światła. Nie tylko zapewni bezpieczeństwo po zmroku, pozwalając zrezygnować z dodatkowego rozpalania głównych świateł w czasie nocnych wędrówek po domu, ale też stanie się niezwykłym dodatkiem z racji na swoje <strong>walory dekoracyjne</strong>.</p>
<p align=""justify"">Oprawy doskonale prezentują się pojedynczo oraz jako instalacje świetlne, tworząc niesamowite efekty podkreślające wyjątkowy wystrój i charakter Twoich pomieszczeń.</p>
<p align=""justify"">Oprawy montowane są w standardowej puszce Fi60. <br />Puszka nie jest częścią zestawu.</p>
<p align=""justify"">Prezentowana lampa posiada miejsce na jedno źródło światła.</p>
<p><strong>Specyfikacja:</strong> <br />Materiały: metal | tworzywo sztuczne <br />Kolor: złoty (Kuba/Fi60/230V/55K/ZŁ) | srebrny (Kuba/Fi60/230V/55K/SR) | biały połysk (Kuba/Fi60/230V/55K/BI POŁ) | czarny połysk (Kuba/Fi60/230V/55K/CZ POŁ) | lustrzany (Kuba/Fi60/230V/55K/LUS) | czarny (Kuba/Fi60/230V/55K/CZ)</p>
<p><strong>Wymiary:</strong> <br />Wysokość całkowita : 7,7 cm <br /> Szerokość: 15,5 cm <br />Głębokość: 1,2 cm <br />Regulacja kąta światła: nie <br />Rozmiar otworu do wycięcia: 6 cm <br />Stopień szczelności: IP20</p>
<p>Źródła światła (w komplecie): 1 x moduł LED (zainstalowany na stałe - niewymienny) / 230V / 2W <br />Barwa światła: 5500K (biała zimna)</p>
<p>Lampa występuje również w innych opcjach barwy światła:  (3000K (biała ciepła), 4000K (biała neutralna) oraz 5500K (biała zimna).</p>
<p>Produkt posiada certyfikaty zgodności i objęty jest GWARANCJĄ PRODUCENTA. <br />Zestaw zawiera instrukcję obsługi oraz elementy niezbędne do złożenia sprzętu.</p>
</td>
<td width=""510""> </td>
</tr>
</tbody>
</table>";;;;;https://mlamp.pl/lampy-wewnetrzne/68485-117801-scienna-lampa-wpustowa-kubafi60230v55kzl-demidio-metalowa-oprawa-schodowa-led-2w-5500k-prostokatna-zlota.html#/50-kolor-czarny;;;1;2021-11-21 17:53:59;;1;https://cdn.mlamp.pl/310013-large_default/=mlamp=scienna-lampa-wpustowa-kubafi60230v55kzl-demidio-metalowa-oprawa-schodowa-led-2w-5500k-prostokatna-zlota.jpg;;1;Źródło światła w komplecie:Tak:0,Materiał:Metal | stal:1,Materiał:Tworzywo:1,Rodzaj żarówki | gwint:LED - moduł niewymienny:2,Ilość żarówek:1:3,Ilość żarówek w lampie:1:4,Kolor:Złoty:5,Styl:Nowoczesny:7,Stopień szczelności:IP20:8,Barwa światła:biała zimna - powyżej 4000K:10,Kształt oprawy:Prostokątny:14,Napięcie wejściowe:230V:17,Szerokość / Długość:12 cm - 20 cm:26,Szerokość / Długość:7 cm - 12 cm:26,Wysokość:do 10 cm:27,Wysokość:15 cm - 25 cm:27,Szerokość lampy:15,5 cm:28,Wysokość lampy:7,7 cm:29,Klasa energetyczna:A++:33,Ilość kloszy:1:34,;0;;0;0;0;;0;;;;;;;;;
2146;1;Ścienna LAMPA wpustowa Kuba/Fi60/230V/55K/ZŁ Demidio metalowa OPRAWA schodowa LED 2W 5500K prostokątna złota;Oświetlenie schodów wewnętrznych;265;;;0;;;;;Kuba/Fi60/230V/55K/ZŁ;Kuba/Fi60/230V/55K/ZŁ;;Demidio;;;;;;;;;10 - 14 dni roboczych;;70;1;;;;;;;;"<table border=""0"" cellspacing=""3"" cellpadding=""3"">
<tbody>
<tr>
<td>
<p align=""justify""><strong>Oprawa schodowa</strong> Kuba zachwyci każdego, kto lubuje się w stylowych rozwiązaniach. Srebrne, szczotkowane pokrycie podkreśla <strong>nowoczesny design</strong> smukłego panelu z wbudowanym modułem LED o chłodnej barwie światła. Nie tylko zapewni bezpieczeństwo po zmroku, pozwalając zrezygnować z dodatkowego rozpalania głównych świateł w czasie nocnych wędrówek po domu, ale też stanie się niezwykłym dodatkiem z racji na swoje <strong>walory dekoracyjne</strong>.</p>
<p align=""justify"">Oprawy doskonale prezentują się pojedynczo oraz jako instalacje świetlne, tworząc niesamowite efekty podkreślające wyjątkowy wystrój i charakter Twoich pomieszczeń.</p>
<p align=""justify"">Oprawy montowane są w standardowej puszce Fi60. <br />Puszka nie jest częścią zestawu.</p>
<p align=""justify"">Prezentowana lampa posiada miejsce na jedno źródło światła.</p>
<p><strong>Specyfikacja:</strong> <br />Materiały: metal | tworzywo sztuczne <br />Kolor: złoty (Kuba/Fi60/230V/55K/ZŁ) | srebrny (Kuba/Fi60/230V/55K/SR) | biały połysk (Kuba/Fi60/230V/55K/BI POŁ) | czarny połysk (Kuba/Fi60/230V/55K/CZ POŁ) | lustrzany (Kuba/Fi60/230V/55K/LUS) | czarny (Kuba/Fi60/230V/55K/CZ)</p>
<p><strong>Wymiary:</strong> <br />Wysokość całkowita : 7,7 cm <br /> Szerokość: 15,5 cm <br />Głębokość: 1,2 cm <br />Regulacja kąta światła: nie <br />Rozmiar otworu do wycięcia: 6 cm <br />Stopień szczelności: IP20</p>
<p>Źródła światła (w komplecie): 1 x moduł LED (zainstalowany na stałe - niewymienny) / 230V / 2W <br />Barwa światła: 5500K (biała zimna)</p>
<p>Lampa występuje również w innych opcjach barwy światła:  (3000K (biała ciepła), 4000K (biała neutralna) oraz 5500K (biała zimna).</p>
<p>Produkt posiada certyfikaty zgodności i objęty jest GWARANCJĄ PRODUCENTA. <br />Zestaw zawiera instrukcję obsługi oraz elementy niezbędne do złożenia sprzętu.</p>
</td>
<td width=""510""> </td>
</tr>
</tbody>
</table>";;;;;https://mlamp.pl/lampy-wewnetrzne/68485-117802-scienna-lampa-wpustowa-kubafi60230v55kzl-demidio-metalowa-oprawa-schodowa-led-2w-5500k-prostokatna-zlota.html#/52-kolor-zloty;;;1;2021-11-21 17:54:00;;1;https://cdn.mlamp.pl/310030-large_default/=mlamp=scienna-lampa-wpustowa-kubafi60230v55kzl-demidio-metalowa-oprawa-schodowa-led-2w-5500k-prostokatna-zlota.jpg,https://cdn.mlamp.pl/310019-large_default/=mlamp=scienna-lampa-wpustowa-kubafi60230v55kzl-demidio-metalowa-oprawa-schodowa-led-2w-5500k-prostokatna-zlota.jpg,https://cdn.mlamp.pl/310021-large_default/=mlamp=scienna-lampa-wpustowa-kubafi60230v55kzl-demidio-metalowa-oprawa-schodowa-led-2w-5500k-prostokatna-zlota.jpg,https://cdn.mlamp.pl/310020-large_default/=mlamp=scienna-lampa-wpustowa-kubafi60230v55kzl-demidio-metalowa-oprawa-schodowa-led-2w-5500k-prostokatna-zlota.jpg,https://cdn.mlamp.pl/310022-large_default/=mlamp=scienna-lampa-wpustowa-kubafi60230v55kzl-demidio-metalowa-oprawa-schodowa-led-2w-5500k-prostokatna-zlota.jpg,https://cdn.mlamp.pl/310015-large_default/=mlamp=scienna-lampa-wpustowa-kubafi60230v55kzl-demidio-metalowa-oprawa-schodowa-led-2w-5500k-prostokatna-zlota.jpg,https://cdn.mlamp.pl/310016-large_default/=mlamp=scienna-lampa-wpustowa-kubafi60230v55kzl-demidio-metalowa-oprawa-schodowa-led-2w-5500k-prostokatna-zlota.jpg,https://cdn.mlamp.pl/310012-large_default/=mlamp=scienna-lampa-wpustowa-kubafi60230v55kzl-demidio-metalowa-oprawa-schodowa-led-2w-5500k-prostokatna-zlota.jpg,https://cdn.mlamp.pl/310014-large_default/=mlamp=scienna-lampa-wpustowa-kubafi60230v55kzl-demidio-metalowa-oprawa-schodowa-led-2w-5500k-prostokatna-zlota.jpg,https://cdn.mlamp.pl/310023-large_default/=mlamp=scienna-lampa-wpustowa-kubafi60230v55kzl-demidio-metalowa-oprawa-schodowa-led-2w-5500k-prostokatna-zlota.jpg,https://cdn.mlamp.pl/310024-large_default/=mlamp=scienna-lampa-wpustowa-kubafi60230v55kzl-demidio-metalowa-oprawa-schodowa-led-2w-5500k-prostokatna-zlota.jpg,https://cdn.mlamp.pl/310025-large_default/=mlamp=scienna-lampa-wpustowa-kubafi60230v55kzl-demidio-metalowa-oprawa-schodowa-led-2w-5500k-prostokatna-zlota.jpg,https://cdn.mlamp.pl/310026-large_default/=mlamp=scienna-lampa-wpustowa-kubafi60230v55kzl-demidio-metalowa-oprawa-schodowa-led-2w-5500k-prostokatna-zlota.jpg,https://cdn.mlamp.pl/310027-large_default/=mlamp=scienna-lampa-wpustowa-kubafi60230v55kzl-demidio-metalowa-oprawa-schodowa-led-2w-5500k-prostokatna-zlota.jpg,https://cdn.mlamp.pl/310028-large_default/=mlamp=scienna-lampa-wpustowa-kubafi60230v55kzl-demidio-metalowa-oprawa-schodowa-led-2w-5500k-prostokatna-zlota.jpg;;1;Źródło światła w komplecie:Tak:0,Materiał:Metal | stal:1,Materiał:Tworzywo:1,Rodzaj żarówki | gwint:LED - moduł niewymienny:2,Ilość żarówek:1:3,Ilość żarówek w lampie:1:4,Kolor:Złoty:5,Styl:Nowoczesny:7,Stopień szczelności:IP20:8,Barwa światła:biała zimna - powyżej 4000K:10,Kształt oprawy:Prostokątny:14,Napięcie wejściowe:230V:17,Szerokość / Długość:12 cm - 20 cm:26,Szerokość / Długość:7 cm - 12 cm:26,Wysokość:do 10 cm:27,Wysokość:15 cm - 25 cm:27,Szerokość lampy:15,5 cm:28,Wysokość lampy:7,7 cm:29,Klasa energetyczna:A++:33,Ilość kloszy:1:34,;0;;0;0;0;;0;;;;;;;;;
2147;1;Sufitowa LAMPA wpust BARRET  DL041-01G Maytoni metalowa OPRAWA plafoniera okrągłe oczko złote;Oświetlenie schodów wewnętrznych,Oświetlenie podszafkowe;50;;;0;;;;;DL041-01G;DL041-01G;;Maytoni;;;;;;;;;1 - 10 dni roboczych;;57;1;;;;;;;;"<table border=""0"" cellspacing=""3"" cellpadding=""3"" valign=""top"">
<tbody>
<tr>
<td>
<p align=""justify"">Prezentowane oświetlenie w sklepie MLAMP.pl charakteryzuje się nowoczesnym i oryginalnym designem. Uniwersalne połączenie kolorów oraz wysokiej jakości materiały, sprawią, że wnętrze Twojego domu stanie się miejscem oryginalnym i komfortowym. Unikalna forma opraw oraz elementy dekoracyjne znajdą zastosowanie w każdym pomieszczeniu, dzięki czemu nabierze ono ponadczasowego charakteru.</p>
<p align=""justify"">Oprawy doskonale prezentują się pojedynczo oraz jako instalacje świetlne, tworząc niesamowite efekty podkreślające wyjątkowy wystrój i charakter Twoich pomieszczeń.</p>
<p align=""justify"">Prezentowana lampa posiada miejsce na jedno źródło światła.</p>
<p><strong>Specyfikacja:</strong> <br />Materiały: metal <br />Kolor: złoty</p>
<p><strong>Wymiary:</strong> <br />Wysokość całkowita : 3,5 cm <br /> Szerokość: 9 cm <br />Wysokość wraz z elementem montażowym: 9 cm <br />Waga: 0,2 kg <br />Regulacja kąta światła: nie <br />Rozmiar otworu do wycięcia: 7 cm <br />Stopień szczelności: IP20</p>
<p>Źródła światła (brak w komplecie): 1 x GU10 / 230V / max 50W <br />Oprawa dostosowana jest do źródeł światła o klasach energetycznych od A++ do E oraz żarówek LED o dowolnej mocy.</p>
<p>Produkt posiada certyfikaty zgodności i objęty jest GWARANCJĄ PRODUCENTA. <br />Zestaw zawiera instrukcję obsługi oraz elementy niezbędne do złożenia sprzętu.</p>
</td>
<td width=""510""></td>
</tr>
</tbody>
</table>";;;;;https://mlamp.pl/oprawy-schodowe-wpustowe/69826-sufitowa-lampa-wpust-barret-dl041-01g-maytoni-metalowa-oprawa-okragle-oczko-zlote.html;;;1;2021-11-21 17:54:01;;1;https://cdn.mlamp.pl/317813-large_default/=mlamp=sufitowa-lampa-wpust-barret-dl041-01g-maytoni-metalowa-oprawa-okragle-oczko-zlote.jpg,https://cdn.mlamp.pl/317816-large_default/=mlamp=sufitowa-lampa-wpust-barret-dl041-01g-maytoni-metalowa-oprawa-okragle-oczko-zlote.jpg,https://cdn.mlamp.pl/317814-large_default/=mlamp=sufitowa-lampa-wpust-barret-dl041-01g-maytoni-metalowa-oprawa-okragle-oczko-zlote.jpg,https://cdn.mlamp.pl/317815-large_default/=mlamp=sufitowa-lampa-wpust-barret-dl041-01g-maytoni-metalowa-oprawa-okragle-oczko-zlote.jpg,https://cdn.mlamp.pl/317817-large_default/=mlamp=sufitowa-lampa-wpust-barret-dl041-01g-maytoni-metalowa-oprawa-okragle-oczko-zlote.jpg;;1;Źródło światła w komplecie:Brak:0,Materiał:Metal | stal:1,Rodzaj żarówki | gwint:GU10:2,Ilość żarówek:1:3,Kolor:Złoty:5,Styl:Nowoczesny:7,Stopień szczelności:IP20:8,Regulacja kąta światła:Brak:11,Regulacja wysokości:Brak:12,Kształt oprawy:Okrągły:14,Napięcie wejściowe:230V:17,Szerokość / Długość:7 cm - 12 cm:26,Wysokość:do 10 cm:27,Klasa energetyczna:A++:33,Ilość kloszy:1:34,;0;;0;0;0;;0;;;;;;;;;
2148;1;Sufitowa LAMPA wpust FIN LED C 03871 Ideus łazienkowa OPRAWA okrągła LED 3W 4000K minimalistyczna IP44 srebrna;Oświetlenie schodów wewnętrznych,Oświetlenie podszafkowe;26.37;;;0;;;;;03871;03871;;Ideus;;;;;;;;;1 - 7 dni roboczych;;70;1;;;;;;;;"<table border=""0"" cellspacing=""3"" cellpadding=""3"" valign=""top""><tbody><tr><td><p align=""justify"">Fin to klasyczny przykład sprawdzonej formy <strong>oczka wpustowego</strong>. Doskonale zaprezentuje się w grupie, tworząc <strong>wyjątkową iluminację</strong>, która zapewni doskonałe doświetlenie wnętrza swoim naturalnym, białym blaskiem. Zwróci także na siebie uwagę jako <strong>drobny dodatek</strong> na suficie, pełniąc rolę nieco biżuteryjnego akcentu o stylowym, srebrnym wykończeniu z efektem szczotkowania.</p><p align=""justify"">Oprawy doskonale prezentują się pojedynczo oraz jako instalacje świetlne, tworząc niesamowite efekty podkreślające wyjątkowy wystrój i charakter Twoich pomieszczeń.</p><p align=""justify"">Minimalna odległość od oświetlanego obiektu: 0,3 m. Oprawa nie współpracuje ze ściemniaczem. Posiada zasilacz w komplecie.</p><p align=""justify"">Prezentowana lampa posiada miejsce na jedno źródło światła.</p><p><strong>Specyfikacja:</strong> <br />Materiały: tworzywo sztuczne <br />Kolor: srebrny (03871) | biały (03872) | czarny (03873)</p><p><strong>Wymiary:</strong> <br />Wysokość całkowita : 2,9 cm <br /> Szerokość: 4,4 cm <br />Regulacja kąta światła: nie <br />Rozmiar otworu do wycięcia: 3,8 cm <br />Stopień szczelności: IP44</p><p>Źródła światła (w komplecie): 1 x moduł LED (zainstalowany na stałe - niewymienny) / 230V / 3W <br />Barwa światła: 4000K (biała neutralna) <br />Liczba lumenów: 245lm <br />Współczynnik odwzorowania barw CRI: >80 <br />Żywotność: 25000 godz. <br />Kąt świecenia: 38°</p><p>Produkt posiada certyfikaty zgodności i objęty jest GWARANCJĄ PRODUCENTA. <br />Zestaw zawiera instrukcję obsługi oraz elementy niezbędne do złożenia sprzętu.</p></td><td width=""510""></td></tr></tbody></table>";;;;;https://mlamp.pl/lampy-podtynkowe-oprawy-wpuszczane/67676-116305-sufitowa-lampa-wpust-fin-led-c-03871-ideus-lazienkowa-oprawa-okragla-led-3w-4000k-minimalistyczna-ip44-srebrna.html#/51-kolor-srebrny;;;1;2021-11-21 17:54:01;;1;https://cdn.mlamp.pl/303387-large_default/=mlamp=sufitowa-lampa-wpust-fin-led-c-03871-ideus-lazienkowa-oprawa-okragla-led-3w-4000k-minimalistyczna-ip44-srebrna.jpg,https://cdn.mlamp.pl/303385-large_default/=mlamp=sufitowa-lampa-wpust-fin-led-c-03871-ideus-lazienkowa-oprawa-okragla-led-3w-4000k-minimalistyczna-ip44-srebrna.jpg,https://cdn.mlamp.pl/303386-large_default/=mlamp=sufitowa-lampa-wpust-fin-led-c-03871-ideus-lazienkowa-oprawa-okragla-led-3w-4000k-minimalistyczna-ip44-srebrna.jpg;;1;Źródło światła w komplecie:Tak:0,Materiał:Tworzywo:1,Rodzaj żarówki | gwint:LED - moduł niewymienny:2,Ilość żarówek:1:3,Ilość żarówek w lampie:1:4,Kolor:Srebrny:5,Styl:Nowoczesny:7,Styl:Minimalistyczny:7,Stopień szczelności:IP44:8,Liczba lumenów:200 - 499:9,Barwa światła:biała neutralna - 3300 - 4000K:10,Regulacja kąta światła:Brak:11,Regulacja wysokości:Brak:12,Kształt oprawy:Okrągły:14,Napięcie wejściowe:230V:17,Współpraca ze ściemniaczem:Brak:18,Szerokość / Długość:do 7 cm:26,Wysokość:do 10 cm:27,Szerokość lampy:4,4 cm:28,Wysokość lampy:2,9 cm:29,Klasa energetyczna:A++:33,Ilość kloszy:1:34,;0;;0;0;0;;0;;;;;;;;;
2149;1;Sufitowa LAMPA wpust FIN LED C 03871 Ideus łazienkowa OPRAWA okrągła LED 3W 4000K minimalistyczna IP44 srebrna;Oświetlenie schodów wewnętrznych,Oświetlenie podszafkowe;26.37;;;0;;;;;03871;03871;;Ideus;;;;;;;;;1 - 7 dni roboczych;;70;1;;;;;;;;"<table border=""0"" cellspacing=""3"" cellpadding=""3"" valign=""top""><tbody><tr><td><p align=""justify"">Fin to klasyczny przykład sprawdzonej formy <strong>oczka wpustowego</strong>. Doskonale zaprezentuje się w grupie, tworząc <strong>wyjątkową iluminację</strong>, która zapewni doskonałe doświetlenie wnętrza swoim naturalnym, białym blaskiem. Zwróci także na siebie uwagę jako <strong>drobny dodatek</strong> na suficie, pełniąc rolę nieco biżuteryjnego akcentu o stylowym, srebrnym wykończeniu z efektem szczotkowania.</p><p align=""justify"">Oprawy doskonale prezentują się pojedynczo oraz jako instalacje świetlne, tworząc niesamowite efekty podkreślające wyjątkowy wystrój i charakter Twoich pomieszczeń.</p><p align=""justify"">Minimalna odległość od oświetlanego obiektu: 0,3 m. Oprawa nie współpracuje ze ściemniaczem. Posiada zasilacz w komplecie.</p><p align=""justify"">Prezentowana lampa posiada miejsce na jedno źródło światła.</p><p><strong>Specyfikacja:</strong> <br />Materiały: tworzywo sztuczne <br />Kolor: srebrny (03871) | biały (03872) | czarny (03873)</p><p><strong>Wymiary:</strong> <br />Wysokość całkowita : 2,9 cm <br /> Szerokość: 4,4 cm <br />Regulacja kąta światła: nie <br />Rozmiar otworu do wycięcia: 3,8 cm <br />Stopień szczelności: IP44</p><p>Źródła światła (w komplecie): 1 x moduł LED (zainstalowany na stałe - niewymienny) / 230V / 3W <br />Barwa światła: 4000K (biała neutralna) <br />Liczba lumenów: 245lm <br />Współczynnik odwzorowania barw CRI: >80 <br />Żywotność: 25000 godz. <br />Kąt świecenia: 38°</p><p>Produkt posiada certyfikaty zgodności i objęty jest GWARANCJĄ PRODUCENTA. <br />Zestaw zawiera instrukcję obsługi oraz elementy niezbędne do złożenia sprzętu.</p></td><td width=""510""></td></tr></tbody></table>";;;;;https://mlamp.pl/lampy-podtynkowe-oprawy-wpuszczane/67676-116303-sufitowa-lampa-wpust-fin-led-c-03871-ideus-lazienkowa-oprawa-okragla-led-3w-4000k-minimalistyczna-ip44-srebrna.html#/49-kolor-bialy;;;1;2021-11-21 17:54:02;;1;https://cdn.mlamp.pl/303388-large_default/=mlamp=sufitowa-lampa-wpust-fin-led-c-03871-ideus-lazienkowa-oprawa-okragla-led-3w-4000k-minimalistyczna-ip44-srebrna.jpg;;1;Źródło światła w komplecie:Tak:0,Materiał:Tworzywo:1,Rodzaj żarówki | gwint:LED - moduł niewymienny:2,Ilość żarówek:1:3,Ilość żarówek w lampie:1:4,Kolor:Srebrny:5,Styl:Nowoczesny:7,Styl:Minimalistyczny:7,Stopień szczelności:IP44:8,Liczba lumenów:200 - 499:9,Barwa światła:biała neutralna - 3300 - 4000K:10,Regulacja kąta światła:Brak:11,Regulacja wysokości:Brak:12,Kształt oprawy:Okrągły:14,Napięcie wejściowe:230V:17,Współpraca ze ściemniaczem:Brak:18,Szerokość / Długość:do 7 cm:26,Wysokość:do 10 cm:27,Szerokość lampy:4,4 cm:28,Wysokość lampy:2,9 cm:29,Klasa energetyczna:A++:33,Ilość kloszy:1:34,;0;;0;0;0;;0;;;;;;;;;
2150;1;Sufitowa LAMPA wpust FIN LED C 03871 Ideus łazienkowa OPRAWA okrągła LED 3W 4000K minimalistyczna IP44 srebrna;Oświetlenie schodów wewnętrznych,Oświetlenie podszafkowe;26.37;;;0;;;;;03871;03871;;Ideus;;;;;;;;;1 - 7 dni roboczych;;70;1;;;;;;;;"<table border=""0"" cellspacing=""3"" cellpadding=""3"" valign=""top""><tbody><tr><td><p align=""justify"">Fin to klasyczny przykład sprawdzonej formy <strong>oczka wpustowego</strong>. Doskonale zaprezentuje się w grupie, tworząc <strong>wyjątkową iluminację</strong>, która zapewni doskonałe doświetlenie wnętrza swoim naturalnym, białym blaskiem. Zwróci także na siebie uwagę jako <strong>drobny dodatek</strong> na suficie, pełniąc rolę nieco biżuteryjnego akcentu o stylowym, srebrnym wykończeniu z efektem szczotkowania.</p><p align=""justify"">Oprawy doskonale prezentują się pojedynczo oraz jako instalacje świetlne, tworząc niesamowite efekty podkreślające wyjątkowy wystrój i charakter Twoich pomieszczeń.</p><p align=""justify"">Minimalna odległość od oświetlanego obiektu: 0,3 m. Oprawa nie współpracuje ze ściemniaczem. Posiada zasilacz w komplecie.</p><p align=""justify"">Prezentowana lampa posiada miejsce na jedno źródło światła.</p><p><strong>Specyfikacja:</strong> <br />Materiały: tworzywo sztuczne <br />Kolor: srebrny (03871) | biały (03872) | czarny (03873)</p><p><strong>Wymiary:</strong> <br />Wysokość całkowita : 2,9 cm <br /> Szerokość: 4,4 cm <br />Regulacja kąta światła: nie <br />Rozmiar otworu do wycięcia: 3,8 cm <br />Stopień szczelności: IP44</p><p>Źródła światła (w komplecie): 1 x moduł LED (zainstalowany na stałe - niewymienny) / 230V / 3W <br />Barwa światła: 4000K (biała neutralna) <br />Liczba lumenów: 245lm <br />Współczynnik odwzorowania barw CRI: >80 <br />Żywotność: 25000 godz. <br />Kąt świecenia: 38°</p><p>Produkt posiada certyfikaty zgodności i objęty jest GWARANCJĄ PRODUCENTA. <br />Zestaw zawiera instrukcję obsługi oraz elementy niezbędne do złożenia sprzętu.</p></td><td width=""510""></td></tr></tbody></table>";;;;;https://mlamp.pl/lampy-podtynkowe-oprawy-wpuszczane/67676-116304-sufitowa-lampa-wpust-fin-led-c-03871-ideus-lazienkowa-oprawa-okragla-led-3w-4000k-minimalistyczna-ip44-srebrna.html#/50-kolor-czarny;;;1;2021-11-21 17:54:03;;1;https://cdn.mlamp.pl/303389-large_default/=mlamp=sufitowa-lampa-wpust-fin-led-c-03871-ideus-lazienkowa-oprawa-okragla-led-3w-4000k-minimalistyczna-ip44-srebrna.jpg;;1;Źródło światła w komplecie:Tak:0,Materiał:Tworzywo:1,Rodzaj żarówki | gwint:LED - moduł niewymienny:2,Ilość żarówek:1:3,Ilość żarówek w lampie:1:4,Kolor:Srebrny:5,Styl:Nowoczesny:7,Styl:Minimalistyczny:7,Stopień szczelności:IP44:8,Liczba lumenów:200 - 499:9,Barwa światła:biała neutralna - 3300 - 4000K:10,Regulacja kąta światła:Brak:11,Regulacja wysokości:Brak:12,Kształt oprawy:Okrągły:14,Napięcie wejściowe:230V:17,Współpraca ze ściemniaczem:Brak:18,Szerokość / Długość:do 7 cm:26,Wysokość:do 10 cm:27,Szerokość lampy:4,4 cm:28,Wysokość lampy:2,9 cm:29,Klasa energetyczna:A++:33,Ilość kloszy:1:34,;0;;0;0;0;;0;;;;;;;;;
